"Density","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
362.6,0.08735,3566.5,-2.2424,0,2.9328e+06,538.02,1,1.7964,-12.084,0,0
362.59,0.087389,3568.1,-2.3151,0,2.9328e+06,538.02,1,1.822,-12.058,0,0
362.59,0.087429,3569.7,-2.3878,0,2.9328e+06,538.02,1,1.8477,-12.033,0,0
362.59,0.087469,3571.3,-2.4604,0,2.9328e+06,538.02,1,1.8734,-12.007,0,0
362.59,0.087509,3572.8,-2.5331,0,2.9328e+06,538.02,1,1.899,-11.981,0,0
362.59,0.087548,3574.4,-2.6058,0,2.9327e+06,538.02,1,1.9247,-11.956,0,0
362.59,0.087588,3576,-2.6784,0,2.9327e+06,538.02,1,1.9503,-11.93,0,0
362.59,0.087628,3577.5,-2.7511,0,2.9327e+06,538.02,1,1.976,-11.904,0,0
362.58,0.087668,3579.1,-2.8244,0,2.9327e+06,538.02,1,2.0017,-11.879,0,0
362.58,0.087714,3580.9,-2.907,0,2.9327e+06,538.02,1,2.0273,-11.853,0,0
362.58,0.08776,3582.7,-2.9895,0,2.9327e+06,538.02,1,2.053,-11.827,0,0
362.58,0.087805,3584.6,-3.0721,0,2.9326e+06,538.02,1,2.0787,-11.802,0,0
362.58,0.087851,3586.4,-3.1546,0,2.9326e+06,538.02,1,2.1043,-11.776,0,0
362.58,0.087897,3588.2,-3.2371,0,2.9326e+06,538.02,1,2.13,-11.751,0,0
362.58,0.087943,3590,-3.3197,0,2.9326e+06,538.02,1,2.1556,-11.725,0,0
362.58,0.087989,3591.8,-3.4022,0,2.9326e+06,538.02,1,2.1813,-11.699,0,0
362.57,0.088034,3593.6,-3.4848,0,2.9326e+06,538.02,1,2.207,-11.674,0,0
362.57,0.08808,3595.5,-3.5673,0,2.9325e+06,538.02,1,2.2326,-11.648,0,0
362.57,0.088126,3597.3,-3.6498,0,2.9325e+06,538.02,1,2.2583,-11.622,0,0
362.57,0.088172,3599.1,-3.7324,0,2.9325e+06,538.02,1,2.284,-11.597,0,0
362.57,0.088227,3601.3,-3.941,0,2.9325e+06,538.02,1,2.3096,-11.571,0,0
362.57,0.088296,3604.1,-4.3217,0,2.9325e+06,538.02,1,2.3353,-11.545,0,0
362.57,0.088365,3606.9,-4.7025,0,2.9325e+06,538.02,1,2.3609,-11.52,0,0
362.57,0.088435,3609.7,-5.0832,0,2.9325e+06,538.02,1,2.3866,-11.494,0,0
362.56,0.088504,3612.5,-5.4639,0,2.9324e+06,538.02,1,2.4123,-11.468,0,0
362.56,0.088573,3615.2,-5.8446,0,2.9324e+06,538.02,1,2.4379,-11.443,0,0
362.56,0.088642,3618,-6.2253,0,2.9324e+06,538.02,1,2.4636,-11.417,0,0
362.56,0.088711,3620.8,-6.606,0,2.9324e+06,538.02,1,2.4893,-11.391,0,0
362.56,0.08878,3623.6,-6.9867,0,2.9324e+06,538.02,1,2.5149,-11.366,0,0
362.56,0.088849,3626.4,-7.3674,0,2.9324e+06,538.02,1,2.5406,-11.34,0,0
362.56,0.088918,3629.2,-7.7481,0,2.9324e+06,538.02,1,2.5662,-11.314,0,0
362.56,0.088987,3631.9,-8.1288,0,2.9324e+06,538.02,1,2.5919,-11.289,0,0
362.56,0.089077,3635.5,-7.9516,0,2.9323e+06,538.02,1,2.6176,-11.263,0,0
362.55,0.089172,3639.3,-7.6178,0,2.9323e+06,538.02,1,2.6432,-11.237,0,0
362.55,0.089267,3643.1,-7.2839,0,2.9323e+06,538.02,1,2.6689,-11.212,0,0
362.55,0.089362,3646.9,-6.9501,0,2.9323e+06,538.02,1,2.6946,-11.186,0,0
362.55,0.089458,3650.7,-6.6163,0,2.9322e+06,538.02,1,2.7202,-11.16,0,0
362.55,0.089553,3654.5,-6.2824,0,2.9322e+06,538.02,1,2.7459,-11.135,0,0
362.54,0.089648,3658.3,-5.9486,0,2.9322e+06,538.02,1,2.7715,-11.109,0,0
362.54,0.089743,3662.1,-5.6148,0,2.9322e+06,538.02,1,2.7972,-11.083,0,0
362.54,0.089838,3665.9,-5.2809,0,2.9321e+06,538.02,1,2.8229,-11.058,0,0
362.54,0.089934,3669.7,-4.9471,0,2.9321e+06,538.02,1,2.8485,-11.032,0,0
362.54,0.090029,3673.5,-4.6133,0,2.9321e+06,538.02,1,2.8742,-11.006,0,0
362.53,0.090122,3677.3,-4.3318,0,2.9321e+06,538.02,1,2.8999,-10.981,0,0
362.53,0.090203,3680.5,-4.3757,0,2.932e+06,538.02,1,2.9255,-10.955,0,0
362.53,0.090284,3683.7,-4.4197,0,2.932e+06,538.02,1,2.9512,-10.929,0,0
362.53,0.090365,3687,-4.4637,0,2.932e+06,538.02,1,2.9768,-10.904,0,0
362.53,0.090446,3690.2,-4.5076,0,2.932e+06,538.02,1,3.0025,-10.878,0,0
362.52,0.090527,3693.4,-4.5516,0,2.9319e+06,538.02,1,3.0282,-10.852,0,0
362.52,0.090609,3696.6,-4.5956,0,2.9319e+06,538.02,1,3.0538,-10.827,0,0
362.52,0.09069,3699.9,-4.6395,0,2.9319e+06,538.02,1,3.0795,-10.801,0,0
362.52,0.090771,3703.1,-4.6835,0,2.9319e+06,538.02,1,3.1052,-10.775,0,0
362.52,0.090852,3706.3,-4.7275,0,2.9318e+06,538.01,1,3.1308,-10.75,0,0
362.51,0.090933,3709.6,-4.7714,0,2.9318e+06,538.01,1,3.1565,-10.724,0,0
362.51,0.091014,3712.8,-4.8154,0,2.9318e+06,538.01,1,3.1821,-10.698,0,0
362.51,0.091099,3716.2,-4.8015,0,2.9318e+06,538.01,1,3.2078,-10.673,0,0
362.51,0.091188,3719.7,-4.7289,0,2.9317e+06,538.01,1,3.2335,-10.647,0,0
362.5,0.091278,3723.2,-4.6562,0,2.9317e+06,538.01,1,3.2591,-10.621,0,0
362.5,0.091367,3726.7,-4.5836,0,2.9316e+06,538.01,1,3.2848,-10.596,0,0
362.5,0.091456,3730.2,-4.511,0,2.9316e+06,538.01,1,3.3105,-10.57,0,0
362.49,0.091546,3733.7,-4.4383,0,2.9316e+06,538.01,1,3.3361,-10.544,0,0
362.49,0.091635,3737.3,-4.3657,0,2.9315e+06,538.01,1,3.3618,-10.519,0,0
362.49,0.091725,3740.8,-4.2931,0,2.9315e+06,538.01,1,3.3874,-10.493,0,0
362.49,0.091814,3744.3,-4.2204,0,2.9314e+06,538.01,1,3.4131,-10.467,0,0
362.48,0.091903,3747.8,-4.1478,0,2.9314e+06,538.01,1,3.4388,-10.442,0,0
362.48,0.091993,3751.3,-4.0752,0,2.9314e+06,538.01,1,3.4644,-10.416,0,0
362.48,0.092082,3754.8,-4.0025,0,2.9313e+06,538.01,1,3.4901,-10.39,0,0
362.47,0.092177,3758.6,-4.0682,0,2.9313e+06,538.01,1,3.5158,-10.365,0,0
362.47,0.092274,3762.4,-4.1574,0,2.9313e+06,538.01,1,3.5414,-10.339,0,0
362.47,0.09237,3766.2,-4.2467,0,2.9312e+06,538.01,1,3.5671,-10.313,0,0
362.46,0.092467,3770,-4.336,0,2.9312e+06,538.01,1,3.5927,-10.288,0,0
362.46,0.092563,3773.8,-4.4252,0,2.9311e+06,538.01,1,3.6184,-10.262,0,0
362.46,0.09266,3777.7,-4.5145,0,2.9311e+06,538.01,1,3.6441,-10.236,0,0
362.46,0.092756,3781.5,-4.6038,0,2.9311e+06,538.01,1,3.6697,-10.211,0,0
362.45,0.092852,3785.3,-4.693,0,2.931e+06,538.01,1,3.6954,-10.185,0,0
362.45,0.092949,3789.1,-4.7823,0,2.931e+06,538.01,1,3.7211,-10.159,0,0
362.45,0.093045,3792.9,-4.8716,0,2.931e+06,538.01,1,3.7467,-10.134,0,0
362.44,0.093142,3796.7,-4.9608,0,2.9309e+06,538.01,1,3.7724,-10.108,0,0
362.44,0.09324,3800.6,-5.0646,0,2.9309e+06,538.01,1,3.798,-10.082,0,0
362.44,0.093347,3804.8,-5.2222,0,2.9308e+06,538.01,1,3.8237,-10.057,0,0
362.43,0.093455,3809,-5.3798,0,2.9308e+06,538.01,1,3.8494,-10.031,0,0
362.43,0.093562,3813.1,-5.5375,0,2.9307e+06,538.01,1,3.875,-10.005,0,0
362.42,0.093669,3817.3,-5.6951,0,2.9307e+06,538.01,1,3.9007,-9.9798,0,0
362.42,0.093776,3821.5,-5.8527,0,2.9306e+06,538.01,1,3.9264,-9.9541,0,0
362.42,0.093883,3825.7,-6.0103,0,2.9306e+06,538.01,1,3.952,-9.9285,0,0
362.41,0.09399,3829.9,-6.168,0,2.9305e+06,538,1,3.9777,-9.9028,0,0
362.41,0.094097,3834,-6.3256,0,2.9305e+06,538,1,4.0033,-9.8771,0,0
362.4,0.094204,3838.2,-6.4832,0,2.9304e+06,538,1,4.029,-9.8515,0,0
362.4,0.094311,3842.4,-6.6408,0,2.9303e+06,538,1,4.0547,-9.8258,0,0
362.39,0.094418,3846.6,-6.7985,0,2.9303e+06,538,1,4.0803,-9.8002,0,0
362.39,0.094543,3851.5,-6.9775,0,2.9302e+06,538,1,4.106,-9.7745,0,0
362.39,0.094682,3857,-7.1727,0,2.9302e+06,538,1,4.1317,-9.7488,0,0
362.38,0.094821,3862.5,-7.368,0,2.9301e+06,538,1,4.1573,-9.7232,0,0
362.38,0.094959,3867.9,-7.5632,0,2.9301e+06,538,1,4.183,-9.6975,0,0
362.37,0.095098,3873.4,-7.7584,0,2.93e+06,538,1,4.2086,-9.6718,0,0
362.37,0.095236,3878.9,-7.9537,0,2.93e+06,538,1,4.2343,-9.6462,0,0
362.37,0.095375,3884.4,-8.1489,0,2.9299e+06,538,1,4.26,-9.6205,0,0
362.36,0.095514,3889.8,-8.3442,0,2.9299e+06,538,1,4.2856,-9.5949,0,0
362.36,0.095652,3895.3,-8.5394,0,2.9298e+06,538,1,4.3113,-9.5692,0,0
362.35,0.095791,3900.8,-8.7346,0,2.9298e+06,538,1,4.337,-9.5435,0,0
362.35,0.09593,3906.3,-8.9299,0,2.9297e+06,538,1,4.3626,-9.5179,0,0
362.35,0.096068,3911.7,-9.1251,0,2.9297e+06,538,1,4.3883,-9.4922,0,0
362.34,0.09624,3918.5,-9.2862,0,2.9296e+06,538,1,4.4139,-9.4665,0,0
362.34,0.096414,3925.4,-9.4447,0,2.9296e+06,538,1,4.4396,-9.4409,0,0
362.33,0.096588,3932.2,-9.6032,0,2.9295e+06,538,1,4.4653,-9.4152,0,0
362.32,0.096762,3939.1,-9.7616,0,2.9294e+06,538,1,4.4909,-9.3896,0,0
362.32,0.096936,3945.9,-9.9201,0,2.9294e+06,538,1,4.5166,-9.3639,0,0
362.31,0.097111,3952.8,-10.079,0,2.9293e+06,538,1,4.5423,-9.3382,0,0
362.31,0.097285,3959.6,-10.237,0,2.9292e+06,538,1,4.5679,-9.3126,0,0
362.3,0.097459,3966.5,-10.395,0,2.9292e+06,537.99,1,4.5936,-9.2869,0,0
362.3,0.097633,3973.4,-10.554,0,2.9291e+06,537.99,1,4.6192,-9.2612,0,0
362.29,0.097807,3980.2,-10.712,0,2.929e+06,537.99,1,4.6449,-9.2356,0,0
362.29,0.097981,3987.1,-10.871,0,2.929e+06,537.99,1,4.6706,-9.2099,0,0
362.28,0.098162,3994.2,-11.003,0,2.9289e+06,537.99,1,4.6962,-9.1843,0,0
362.27,0.098359,4001.9,-11.071,0,2.9288e+06,537.99,1,4.7219,-9.1586,0,0
362.27,0.098556,4009.6,-11.138,0,2.9287e+06,537.99,1,4.7476,-9.1329,0,0
362.26,0.098753,4017.3,-11.205,0,2.9286e+06,537.99,1,4.7732,-9.1073,0,0
362.25,0.098949,4025,-11.272,0,2.9285e+06,537.99,1,4.7989,-9.0816,0,0
362.25,0.099146,4032.7,-11.34,0,2.9285e+06,537.99,1,4.8245,-9.0559,0,0
362.24,0.099343,4040.4,-11.407,0,2.9284e+06,537.99,1,4.8502,-9.0303,0,0
362.23,0.09954,4048.1,-11.474,0,2.9283e+06,537.99,1,4.8759,-9.0046,0,0
362.23,0.099737,4055.8,-11.542,0,2.9282e+06,537.99,1,4.9015,-8.979,0,0
362.22,0.099934,4063.5,-11.609,0,2.9281e+06,537.99,1,4.9272,-8.9533,0,0
362.21,0.10013,4071.2,-11.676,0,2.928e+06,537.99,1,4.9529,-8.9276,0,0
362.21,0.10033,4078.9,-11.743,0,2.9279e+06,537.99,1,4.9785,-8.902,0,0
362.2,0.10054,4087.1,-11.833,0,2.9279e+06,537.99,1,5.0042,-8.8763,0,0
362.19,0.10076,4095.7,-11.936,0,2.9278e+06,537.98,1,5.0298,-8.8506,0,0
362.19,0.10097,4104.2,-12.038,0,2.9277e+06,537.98,1,5.0555,-8.825,0,0
362.18,0.10119,4112.8,-12.141,0,2.9276e+06,537.98,1,5.0812,-8.7993,0,0
362.17,0.10141,4121.3,-12.243,0,2.9275e+06,537.98,1,5.1068,-8.7737,0,0
362.16,0.10163,4129.8,-12.346,0,2.9274e+06,537.98,1,5.1325,-8.748,0,0
362.16,0.10185,4138.4,-12.448,0,2.9273e+06,537.98,1,5.1582,-8.7223,0,0
362.15,0.10206,4146.9,-12.551,0,2.9272e+06,537.98,1,5.1838,-8.6967,0,0
362.14,0.10228,4155.5,-12.653,0,2.9272e+06,537.98,1,5.2095,-8.671,0,0
362.14,0.1025,4164,-12.756,0,2.9271e+06,537.98,1,5.2351,-8.6453,0,0
362.13,0.10272,4172.6,-12.858,0,2.927e+06,537.98,1,5.2608,-8.6197,0,0
362.12,0.10294,4181.1,-12.961,0,2.9269e+06,537.98,1,5.2865,-8.594,0,0
362.12,0.10319,4191.1,-13.143,0,2.9268e+06,537.98,1,5.3121,-8.5684,0,0
362.11,0.10345,4201.1,-13.326,0,2.9267e+06,537.98,1,5.3378,-8.5427,0,0
362.1,0.1037,4211.1,-13.508,0,2.9266e+06,537.98,1,5.3635,-8.517,0,0
362.09,0.10395,4221,-13.69,0,2.9265e+06,537.98,1,5.3891,-8.4914,0,0
362.09,0.10421,4231,-13.872,0,2.9265e+06,537.97,1,5.4148,-8.4657,0,0
362.08,0.10446,4241,-14.055,0,2.9264e+06,537.97,1,5.4404,-8.44,0,0
362.07,0.10472,4251,-14.237,0,2.9263e+06,537.97,1,5.4661,-8.4144,0,0
362.06,0.10497,4261,-14.419,0,2.9262e+06,537.97,1,5.4918,-8.3887,0,0
362.06,0.10522,4271,-14.601,0,2.9261e+06,537.97,1,5.5174,-8.3631,0,0
362.05,0.10548,4280.9,-14.784,0,2.926e+06,537.97,1,5.5431,-8.3374,0,0
362.04,0.10573,4290.9,-14.966,0,2.9259e+06,537.97,1,5.5688,-8.3117,0,0
362.04,0.10601,4301.7,-15.171,0,2.9258e+06,537.97,1,5.5944,-8.2861,0,0
362.03,0.10632,4314,-15.419,0,2.9257e+06,537.97,1,5.6201,-8.2604,0,0
362.02,0.10663,4326.2,-15.666,0,2.9256e+06,537.97,1,5.6457,-8.2347,0,0
362.01,0.10694,4338.5,-15.913,0,2.9255e+06,537.97,1,5.6714,-8.2091,0,0
362,0.10726,4350.7,-16.16,0,2.9254e+06,537.97,1,5.6971,-8.1834,0,0
361.99,0.10757,4363,-16.407,0,2.9253e+06,537.97,1,5.7227,-8.1578,0,0
361.99,0.10788,4375.2,-16.654,0,2.9252e+06,537.97,1,5.7484,-8.1321,0,0
361.98,0.10819,4387.5,-16.902,0,2.9251e+06,537.96,1,5.7741,-8.1064,0,0
361.97,0.1085,4399.8,-17.149,0,2.925e+06,537.96,1,5.7997,-8.0808,0,0
361.96,0.10882,4412,-17.396,0,2.9249e+06,537.96,1,5.8254,-8.0551,0,0
361.95,0.10913,4424.3,-17.643,0,2.9248e+06,537.96,1,5.851,-8.0294,0,0
361.94,0.10944,4436.5,-17.89,0,2.9247e+06,537.96,1,5.8767,-8.0038,0,0
361.93,0.10979,4450.3,-18.048,0,2.9245e+06,537.96,1,5.9024,-7.9781,0,0
361.92,0.11016,4464.7,-18.169,0,2.9244e+06,537.96,1,5.928,-7.9525,0,0
361.91,0.11053,4479,-18.291,0,2.9242e+06,537.96,1,5.9537,-7.9268,0,0
361.9,0.1109,4493.4,-18.412,0,2.9241e+06,537.96,1,5.9794,-7.9011,0,0
361.88,0.11127,4507.8,-18.534,0,2.9239e+06,537.96,1,6.005,-7.8755,0,0
361.87,0.11164,4522.2,-18.655,0,2.9238e+06,537.95,1,6.0307,-7.8498,0,0
361.86,0.11201,4536.5,-18.777,0,2.9236e+06,537.95,1,6.0563,-7.8241,0,0
361.85,0.11238,4550.9,-18.899,0,2.9235e+06,537.95,1,6.082,-7.7985,0,0
361.83,0.11275,4565.3,-19.02,0,2.9233e+06,537.95,1,6.1077,-7.7728,0,0
361.82,0.11312,4579.6,-19.142,0,2.9232e+06,537.95,1,6.1333,-7.7472,0,0
361.81,0.11349,4594,-19.263,0,2.923e+06,537.95,1,6.159,-7.7215,0,0
361.8,0.11387,4608.6,-19.4,0,2.9229e+06,537.95,1,6.1847,-7.6958,0,0
361.78,0.11431,4625.7,-19.721,0,2.9227e+06,537.95,1,6.2103,-7.6702,0,0
361.77,0.11475,4642.9,-20.043,0,2.9226e+06,537.95,1,6.236,-7.6445,0,0
361.76,0.11519,4660.1,-20.364,0,2.9224e+06,537.94,1,6.2616,-7.6188,0,0
361.75,0.11563,4677.2,-20.686,0,2.9223e+06,537.94,1,6.2873,-7.5932,0,0
361.74,0.11607,4694.4,-21.008,0,2.9221e+06,537.94,1,6.313,-7.5675,0,0
361.72,0.11651,4711.5,-21.329,0,2.922e+06,537.94,1,6.3386,-7.5419,0,0
361.71,0.11695,4728.7,-21.651,0,2.9218e+06,537.94,1,6.3643,-7.5162,0,0
361.7,0.11739,4745.9,-21.972,0,2.9217e+06,537.94,1,6.39,-7.4905,0,0
361.69,0.11782,4763,-22.294,0,2.9215e+06,537.94,1,6.4156,-7.4649,0,0
361.68,0.11826,4780.2,-22.615,0,2.9214e+06,537.94,1,6.4413,-7.4392,0,0
361.67,0.1187,4797.3,-22.937,0,2.9213e+06,537.94,1,6.4669,-7.4135,0,0
361.65,0.1192,4816.6,-23.289,0,2.9211e+06,537.93,1,6.4926,-7.3879,0,0
361.63,0.11977,4838.6,-23.682,0,2.9208e+06,537.93,1,6.5183,-7.3622,0,0
361.61,0.12034,4860.6,-24.075,0,2.9206e+06,537.93,1,6.5439,-7.3366,0,0
361.59,0.12092,4882.6,-24.467,0,2.9203e+06,537.93,1,6.5696,-7.3109,0,0
361.57,0.12149,4904.6,-24.86,0,2.9201e+06,537.93,1,6.5953,-7.2852,0,0
361.55,0.12206,4926.6,-25.253,0,2.9198e+06,537.93,1,6.6209,-7.2596,0,0
361.53,0.12263,4948.6,-25.645,0,2.9196e+06,537.92,1,6.6466,-7.2339,0,0
361.51,0.1232,4970.6,-26.038,0,2.9194e+06,537.92,1,6.6722,-7.2082,0,0
361.49,0.12378,4992.6,-26.431,0,2.9191e+06,537.92,1,6.6979,-7.1826,0,0
361.47,0.12435,5014.6,-26.824,0,2.9189e+06,537.92,1,6.7236,-7.1569,0,0
361.45,0.12492,5036.6,-27.216,0,2.9186e+06,537.92,1,6.7492,-7.1313,0,0
361.43,0.12549,5058.6,-27.609,0,2.9184e+06,537.91,1,6.7749,-7.1056,0,0
361.4,0.12606,5080,-27.808,0,2.918e+06,537.91,1,6.8006,-7.0799,0,0
361.37,0.12664,5101.3,-27.956,0,2.9177e+06,537.91,1,6.8262,-7.0543,0,0
361.34,0.12721,5122.6,-28.103,0,2.9173e+06,537.91,1,6.8519,-7.0286,0,0
361.31,0.12778,5143.9,-28.251,0,2.9169e+06,537.9,1,6.8775,-7.0029,0,0
361.28,0.12835,5165.2,-28.398,0,2.9166e+06,537.9,1,6.9032,-6.9773,0,0
361.25,0.12892,5186.5,-28.546,0,2.9162e+06,537.9,1,6.9289,-6.9516,0,0
361.22,0.12949,5207.8,-28.693,0,2.9158e+06,537.9,1,6.9545,-6.926,0,0
361.19,0.13006,5229,-28.841,0,2.9155e+06,537.89,1,6.9802,-6.9003,0,0
361.16,0.13063,5250.3,-28.989,0,2.9151e+06,537.89,1,7.0059,-6.8746,0,0
361.13,0.13121,5271.6,-29.136,0,2.9147e+06,537.89,1,7.0315,-6.849,0,0
361.1,0.13178,5292.9,-29.284,0,2.9144e+06,537.88,1,7.0572,-6.8233,0,0
361.07,0.13239,5316,-30.162,0,2.914e+06,537.88,1,7.0828,-6.7976,0,0
361.05,0.13327,5349.2,-35.276,0,2.9137e+06,537.88,1,7.1085,-6.772,0,0
361.02,0.13414,5382.4,-40.389,0,2.9133e+06,537.88,1,7.1342,-6.7463,0,0
360.99,0.13501,5415.7,-45.503,0,2.913e+06,537.87,1,7.1598,-6.7207,0,0
